City,Date,AQI,Range,Air quality level,PM2.5,PM10,SO2,CO,NO2,O3
克孜勒苏州,2017-06,86,55~165,良,23,77,4,0.817,14,133
克孜勒苏州,2017-07,86,55~170,良,16,66,5,0.803,11,139
克孜勒苏州,2017-08,95,28~155,良,18,72,6,1.071,7,147
克孜勒苏州,2017-09,124,52~500,轻度污染,43,149,6,0.893,9,125
克孜勒苏州,2017-10,171,0~491,中度污染,65,239,6,1.094,14,89
克孜勒苏州,2017-11,100,69~191,轻度污染,45,150,6,1.267,22,89
克孜勒苏州,2017-12,103,58~500,轻度污染,58,127,3,1.616,19,63
克孜勒苏州,2018-01,144,95~377,轻度污染,58,228,12,1.245,16,74
克孜勒苏州,2018-02,144,64~292,轻度污染,49,231,3,1.104,13,93
克孜勒苏州,2018-03,288,66~500,重度污染,131,767,3,0.974,12,109
克孜勒苏州,2018-04,288,64~500,重度污染,171,705,3,0.828,10,111
安阳,2013-05,85,35~160,良,3,99,31,2.084,32,0
安阳,2013-06,120,51~392,轻度污染,3,145,40,1.407,41,0
安阳,2013-07,150,37~377,中度污染,3,107,29,1.913,39,0
安阳,2013-08,177,70~300,中度污染,0,101,57,2.145,38,223
安阳,2013-09,108,56~157,轻度污染,0,106,73,2.334,49,101
安阳,2013-10,145,59~407,轻度污染,4,186,100,3.106,70,176
安阳,2013-11,148,62~271,轻度污染,111,163,103,3.293,69,60
安阳,2013-12,254,92~500,重度污染,188,216,112,433.381,98,38
安阳,2014-01,209,54~357,重度污染,166,213,91,4.565,86,37
安阳,2014-02,182,83~369,中度污染,141,136,63,2.993,52,54
安阳,2014-03,154,85~412,中度污染,108,180,77,2.135,56,91
安阳,2014-04,122,73~199,轻度污染,88,130,47,2.28,51,90
安阳,2014-05,111,75~180,轻度污染,74,146,49,1.577,55,127
安阳,2014-06,121,67~245,轻度污染,84,103,35,1.63,34,136
安阳,2014-07,105,54~236,轻度污染,70,117,29,1.526,37,140
安阳,2014-08,89,50~147,良,57,101,39,1.871,40,125
安阳,2014-09,90,38~147,良,59,85,31,1.853,45,83
安阳,2014-10,112,54~212,轻度污染,80,118,51,1.926,46,71
安阳,2014-11,169,56~500,中度污染,125,182,67,2.383,68,31
安阳,2014-12,135,45~311,轻度污染,99,146,101,2.716,72,23
安阳,2015-01,197,60~454,中度污染,156,220,117,3.145,81,24
安阳,2015-02,183,59~316,中度污染,141,206,82,2.671,52,36
安阳,2015-03,125,61~224,轻度污染,83,153,51,1.597,49,43
安阳,2015-04,96,47~164,良,62,125,39,1.293,43,59
安阳,2015-05,102,45~152,轻度污染,69,127,35,1.39,36,106
安阳,2015-06,107,49~188,轻度污染,65,114,28,1.223,33,153
安阳,2015-07,94,56~147,良,62,101,15,1.471,33,130
安阳,2015-08,85,53~140,良,58,98,21,1.587,34,116
安阳,2015-09,89,40~153,良,63,112,34,1.837,47,80
安阳,2015-10,104,52~221,轻度污染,71,135,53,1.865,56,61
安阳,2015-11,122,43~302,轻度污染,91,137,48,2.583,57,37
安阳,2015-12,214,53~500,重度污染,176,295,107,5.1,83,35
安阳,2016-01,169,64~500,中度污染,124,219,104,4.029,70,35
安阳,2016-02,120,54~223,轻度污染,80,161,89,3.169,54,54
安阳,2016-03,150,64~299,中度污染,96,223,80,1.865,59,70
安阳,2016-04,119,58~211,轻度污染,78,165,48,1.56,47,113
安阳,2016-05,76,49~126,良,39,83,31,1.423,37,120
安阳,2016-06,96,65~185,良,46,95,26,1.537,35,147
安阳,2016-07,90,50~140,良,53,94,11,2.048,28,124
安阳,2016-08,70,51~105,良,38,77,23,1.71,32,108
安阳,2016-09,101,59~149,轻度污染,62,124,50,2.09,50,135
安阳,2016-10,98,55~240,良,67,128,40,1.9,51,60
安阳,2016-11,172,52~367,中度污染,133,219,52,2.473,67,40
安阳,2016-12,246,92~500,重度污染,215,279,70,3.474,78,33
安阳,2017-01,242,58~404,重度污染,198,271,68,4,73,38
安阳,2017-02,168,68~414,中度污染,131,184,58,2.486,59,66
安阳,2017-03,112,58~224,轻度污染,80,121,35,1.577,50,85
安阳,2017-04,103,67~153,轻度污染,65,137,36,1.73,50,114
安阳,2017-05,169,65~491,中度污染,66,183,28,1.552,39,201
安阳,2017-06,144,64~206,轻度污染,55,119,19,1.553,39,206
安阳,2017-07,100,43~195,轻度污染,51,95,10,1.458,29,149
安阳,2017-08,98,53~157,良,52,93,17,1.661,36,141
安阳,2017-09,98,59~138,良,55,126,28,1.557,51,131
安阳,2017-10,78,35~129,良,51,105,20,1.51,47,66
安阳,2017-11,123,57~230,轻度污染,89,158,33,1.807,61,54
安阳,2017-12,150,54~354,轻度污染,115,166,35,2.148,63,47
安阳,2018-01,164,55~412,中度污染,129,171,35,2.129,58,51
安阳,2018-02,147,57~352,轻度污染,108,165,33,1.846,41,84
安阳,2018-03,132,53~266,轻度污染,94,148,21,1.494,40,108
安阳,2018-04,122,40~357,轻度污染,60,172,22,1.392,42,114
蚌埠,2014-12,72,72~72,良,24,93,18,0.7,26,61
蚌埠,2015-01,101,36~205,轻度污染,75,105,33,1.348,46,51
蚌埠,2015-02,99,29~191,良,73,96,26,1.45,30,62
蚌埠,2015-03,77,32~121,良,54,77,22,1.326,37,75
蚌埠,2015-04,78,45~130,良,55,90,18,1.153,39,90
蚌埠,2015-05,89,66~142,良,65,100,22,0.887,25,101
蚌埠,2015-06,73,28~148,良,50,78,30,0.717,28,98
蚌埠,2015-07,67,32~152,良,48,64,29,0.658,25,91
蚌埠,2015-08,69,23~104,良,48,74,17,0.739,28,103
蚌埠,2015-09,78,50~134,良,53,77,22,0.76,33,118
蚌埠,2015-10,105,44~233,轻度污染,76,119,29,0.939,43,126
蚌埠,2015-11,106,36~218,轻度污染,79,100,28,1.117,35,72
蚌埠,2015-12,118,41~288,轻度污染,88,113,34,1.384,37,58
蚌埠,2016-01,132,49~286,轻度污染,100,127,23,1.052,27,53
蚌埠,2016-02,98,32~175,良,72,102,24,1,32,78
蚌埠,2016-03,96,34~186,良,70,98,23,0.926,35,93
蚌埠,2016-04,88,35~129,良,59,104,23,0.787,50,126
蚌埠,2016-05,87,50~129,良,53,81,20,0.674,37,132
蚌埠,2016-06,72,38~114,良,42,66,19,0.663,34,112
蚌埠,2016-07,59,36~100,良,39,61,19,0.6,28,86
蚌埠,2016-08,63,34~106,良,34,59,22,0.671,30,105
蚌埠,2016-09,91,34~135,良,48,84,23,0.767,34,139
蚌埠,2016-10,61,33~108,良,40,66,16,0.694,36,65
蚌埠,2016-11,94,39~250,良,68,110,20,0.917,50,66
蚌埠,2016-12,132,47~234,轻度污染,99,144,24,1.265,57,61
蚌埠,2017-01,121,42~238,轻度污染,90,124,28,1.216,50,64
蚌埠,2017-02,118,54~186,轻度污染,88,124,25,0.975,46,90
蚌埠,2017-03,93,41~152,良,67,114,22,0.823,45,106
蚌埠,2017-04,98,52~144,良,58,113,20,0.847,37,132
蚌埠,2017-05,124,56~500,轻度污染,55,127,21,0.703,34,157
蚌埠,2017-06,102,46~164,轻度污染,50,92,16,0.677,27,159
蚌埠,2017-07,68,27~114,良,36,65,12,0.581,23,112
蚌埠,2017-08,67,33~106,良,34,55,14,0.652,24,115
蚌埠,2017-09,71,35~125,良,38,61,18,0.747,31,114
蚌埠,2017-10,75,33~190,良,49,77,19,0.742,45,103
蚌埠,2017-11,98,55~176,良,70,121,23,0.86,57,74
蚌埠,2017-12,130,52~279,轻度污染,98,144,26,1.094,62,57
蚌埠,2018-01,130,42~229,轻度污染,98,125,22,1.142,50,67
蚌埠,2018-02,92,43~180,良,65,105,17,0.814,38,82
蚌埠,2018-03,88,45~168,良,63,93,15,0.771,39,111
蚌埠,2018-04,95,52~143,良,53,116,17,0.636,35,130
白城,2014-12,70,70~70,良,51,75,53,0.8,24,44
白城,2015-01,91,52~196,良,66,94,48,0.71,25,44
白城,2015-02,87,45~157,良,63,91,36,0.586,21,60
白城,2015-03,77,46~159,良,51,88,27,0.729,23,94
白城,2015-04,81,46~175,良,50,104,8,0.373,19,99
白城,2015-05,67,43~112,良,41,72,5,0.339,16,105
白城,2015-06,75,38~146,良,46,72,4,0.403,12,120
白城,2015-07,76,40~110,良,49,71,5,0.426,14,116
白城,2015-08,64,52~90,良,45,61,7,0.365,12,86
白城,2015-09,56,36~87,良,37,58,12,0.377,12,66
白城,2015-10,89,42~305,良,62,98,15,0.561,18,64
白城,2015-11,132,53~355,轻度污染,101,133,31,0.747,24,44
白城,2015-12,122,49~224,轻度污染,91,109,34,0.923,29,47
白城,2016-01,85,43~250,良,62,81,29,0.742,24,55
白城,2016-02,65,32~178,良,46,65,22,0.548,18,68
白城,2016-03,79,41~245,良,53,94,16,0.706,19,76
白城,2016-04,76,46~154,良,40,95,8,0.593,19,88
白城,2016-05,78,46~163,良,45,89,7,0.616,18,114
白城,2016-06,71,44~128,良,43,57,7,0.637,16,118
白城,2016-07,80,46~131,良,51,78,8,0.729,18,121
白城,2016-08,60,33~117,良,34,67,6,0.555,16,89
白城,2016-09,60,40~114,良,38,61,6,0.62,15,81
白城,2016-10,56,32~109,良,36,58,6,0.465,19,65
白城,2016-11,90,34~332,良,67,87,17,0.873,31,58
白城,2016-12,75,39~158,良,53,75,16,0.919,23,44
白城,2017-01,77,31~179,良,56,79,18,0.865,22,47
白城,2017-02,50,33~124,优,31,51,13,0.704,17,63
白城,2017-03,64,39~144,良,44,65,13,0.648,22,93
白城,2017-04,58,37~112,良,27,61,8,0.487,21,95
白城,2017-05,82,34~500,良,31,104,8,0.465,23,104
白城,2017-06,62,33~108,良,22,44,10,0.44,32,107
白城,2017-07,77,37~150,良,20,39,8,0.471,23,131
白城,2017-08,49,24~79,优,17,36,7,0.432,19,88
白城,2017-09,46,29~82,优,18,39,9,0.583,19,81
白城,2017-10,65,31~155,良,39,74,11,0.842,25,78
白城,2017-11,54,31~127,良,32,60,12,0.8,18,58
白城,2017-12,62,34~137,良,42,59,17,0.813,23,48
白城,2018-01,55,34~144,良,37,51,17,0.729,25,67
白城,2018-02,58,36~129,良,35,60,14,0.704,20,80
白城,2018-03,75,45~269,良,44,79,13,0.484,16,109
白城,2018-04,72,50~159,良,34,78,10,0.436,16,115
保定,2013-12,239,71~484,重度污染,189,306,121,3.586,95,30
保定,2014-01,254,95~477,重度污染,202,321,127,3.603,95,35
保定,2014-02,222,52~470,重度污染,175,274,111,3.235,74,48
保定,2014-03,176,68~304,中度污染,127,254,73,3.268,70,74
保定,2014-04,135,84~270,轻度污染,87,202,31,1.297,39,103
保定,2014-05,122,46~179,轻度污染,69,193,33,1.152,31,118
保定,2014-06,122,61~216,轻度污染,72,136,37,1.21,33,167
保定,2014-07,134,60~222,轻度污染,88,143,32,1.239,32,170
保定,2014-08,133,53~204,轻度污染,76,131,32,1.142,33,179
保定,2014-09,117,52~196,轻度污染,82,140,27,1.327,47,124
保定,2014-10,193,56~439,中度污染,148,258,37,1.51,65,70
保定,2014-11,193,61~468,中度污染,149,245,82,2.689,79,44
保定,2014-12,213,57~449,重度污染,168,229,145,4.133,76,38
保定,2015-01,236,86~500,重度污染,191,303,135,4.113,71,35
保定,2015-02,204,68~334,重度污染,159,259,116,3.154,55,59
保定,2015-03,157,70~304,中度污染,110,229,70,1.777,55,85
保定,2015-04,114,52~215,轻度污染,81,147,35,1.107,44,121
保定,2015-05,108,51~180,轻度污染,65,114,32,0.855,37,157
保定,2015-06,116,50~178,轻度污染,61,112,27,0.93,39,175
保定,2015-07,112,64~194,轻度污染,67,112,27,0.906,31,162
保定,2015-08,105,52~183,轻度污染,71,128,16,0.903,32,141
保定,2015-09,91,35~212,良,62,108,16,0.78,42,113
保定,2015-10,120,42~294,轻度污染,82,143,28,1.097,65,84
保定,2015-11,140,40~500,轻度污染,112,155,63,2.32,72,34
保定,2015-12,258,46~440,重度污染,214,294,93,4.652,100,24
保定,2016-01,189,55~430,中度污染,149,208,85,3.448,86,35
保定,2016-02,116,40~233,轻度污染,83,118,70,2.3,60,71
保定,2016-03,116,52~231,轻度污染,77,158,53,1.403,64,96
保定,2016-04,112,52~199,轻度污染,68,160,27,0.847,46,125
保定,2016-05,104,59~200,轻度污染,65,130,29,0.839,41,144
保定,2016-06,111,51~179,轻度污染,54,97,24,0.807,38,160
保定,2016-07,105,36~176,轻度污染,71,107,20,0.89,36,138
保定,2016-08,68,37~124,良,38,58,19,0.742,35,107
保定,2016-09,103,43~225,轻度污染,70,118,23,0.883,45,122
保定,2016-10,128,50~296,轻度污染,96,149,23,1.148,62,54
保定,2016-11,183,43~332,中度污染,143,217,37,2.03,78,28
保定,2016-12,233,64~438,重度污染,191,243,57,3.768,100,22
保定,2017-01,229,72~500,重度污染,188,248,65,3.245,80,38
保定,2017-02,182,44~404,中度污染,145,200,54,2.007,67,68
保定,2017-03,116,45~264,轻度污染,85,134,33,1.016,52,99
保定,2017-04,101,60~214,轻度污染,67,132,28,0.91,47,105
保定,2017-05,143,65~500,轻度污染,66,176,25,0.865,39,169
保定,2017-06,143,62~203,轻度污染,53,101,21,0.81,34,205
保定,2017-07,124,54~203,轻度污染,55,88,14,0.729,26,179
保定,2017-08,103,48~202,轻度污染,49,75,11,0.635,27,155
保定,2017-09,124,52~203,轻度污染,66,128,21,0.827,49,173
保定,2017-10,89,32~185,良,62,105,14,0.984,50,63
保定,2017-11,107,54~239,轻度污染,75,134,27,1.223,64,50
保定,2017-12,133,53~374,轻度污染,99,153,35,1.929,69,46
保定,2018-01,129,51~264,轻度污染,96,146,37,1.842,68,47
保定,2018-02,119,43~275,轻度污染,87,130,33,1.421,44,85
保定,2018-03,127,58~300,轻度污染,90,154,22,1.106,51,109
保定,2018-04,94,40~186,良,53,117,18,0.744,39,133
北海,2013-12,116,34~210,轻度污染,85,121,19,1.37,25,111
北海,2014-01,110,61~198,轻度污染,81,117,17,1.581,20,123
北海,2014-02,61,36~139,良,37,64,9,1.236,9,73
北海,2014-03,53,26~75,良,28,58,11,0.99,8,63
北海,2014-04,53,34~99,良,21,51,13,1.143,7,87
北海,2014-05,52,29~77,良,14,46,12,1.281,11,94
北海,2014-06,45,32~106,优,11,40,10,1.063,9,84
北海,2014-07,40,29~62,优,10,34,11,1.027,8,71
北海,2014-08,37,24~79,优,6,27,11,1.106,11,70
北海,2014-09,46,24~82,优,17,35,8,1.023,12,86
北海,2014-10,84,41~138,良,49,81,13,1.171,15,134
北海,2014-11,64,18~117,良,39,63,12,1.163,15,94
北海,2014-12,77,29~126,良,56,81,18,1.377,24,92
北海,2015-01,78,24~146,良,56,80,13,1.281,22,105
北海,2015-02,83,30~161,良,60,75,7,1.1,17,96
北海,2015-03,56,33~89,良,32,49,6,1.081,15,85
北海,2015-04,64,24~121,良,31,53,7,1.023,15,107
北海,2015-05,52,38~73,良,14,35,6,0.965,12,101
北海,2015-06,41,26~53,优,9,29,8,0.943,10,82
北海,2015-07,46,25~80,优,15,35,8,0.906,9,88
北海,2015-08,56,27~115,良,17,40,9,0.968,9,100
北海,2015-09,44,32~74,优,20,36,9,1.143,12,81
北海,2015-10,62,32~103,良,41,63,12,1.032,16,99
北海,2015-11,49,30~83,优,27,46,10,1.14,14,81
北海,2015-12,50,26~149,良,33,48,11,1.11,17,65
北海,2016-01,55,28~97,良,37,50,9,1.123,19,69
北海,2016-02,71,28~176,良,51,66,9,0.959,15,79
北海,2016-03,59,34~110,良,38,56,9,0.987,16,91
北海,2016-04,61,38~90,良,29,49,8,0.95,11,108
北海,2016-05,63,38~118,良,18,38,7,0.881,9,113
北海,2016-06,43,31~60,优,10,26,6,0.807,6,86
北海,2016-07,35,23~50,优,10,30,8,0.594,7,68
北海,2016-08,44,32~76,优,16,32,8,0.7,10,84
北海,2016-09,60,27~103,良,25,43,11,0.75,12,108
北海,2016-10,67,30~102,良,29,46,12,0.748,12,117
北海,2016-11,53,20~110,良,25,40,11,0.743,14,95
北海,2016-12,78,53~109,良,49,70,12,1.113,19,126
北海,2017-01,78,35~130,良,49,63,9,1.268,16,117
北海,2017-02,68,44~104,良,43,58,9,1.189,13,109
北海,2017-03,55,30~105,良,32,52,8,1.19,13,86
北海,2017-04,52,33~99,良,25,41,8,1.033,12,93
北海,2017-05,48,24~116,优,20,34,8,0.897,10,91
北海,2017-06,42,29~88,优,8,29,7,0.81,9,81
北海,2017-07,32,20~64,优,7,27,8,0.79,9,62
北海,2017-08,32,20~50,优,7,28,7,0.613,10,61
北海,2017-09,38,25~55,优,12,31,8,0.74,12,75
北海,2017-10,62,26~176,良,29,50,11,1.084,14,108
北海,2017-11,63,25~144,良,38,59,10,1.137,18,92
北海,2017-12,85,28~148,良,61,83,14,1.181,24,104
北海,2018-01,76,33~133,良,52,69,12,1.206,22,102
北海,2018-02,77,28~178,良,55,74,10,0.954,17,86
北海,2018-03,61,30~117,良,28,50,9,0.81,14,107
北海,2018-04,56,36~95,良,25,56,9,0.928,15,95
宝鸡,2013-12,195,73~472,中度污染,162,219,68,2.541,61,43
宝鸡,2014-01,173,58~491,中度污染,137,190,79,2.7,56,53
宝鸡,2014-02,236,86~382,重度污染,190,236,58,3.311,43,63
宝鸡,2014-03,115,61~199,轻度污染,70,158,34,2.739,44,88
宝鸡,2014-04,94,51~170,良,61,132,16,1.51,36,74
宝鸡,2014-05,90,57~239,良,50,126,13,1.59,29,91
宝鸡,2014-06,64,46~111,良,37,72,10,1.51,24,87
宝鸡,2014-07,81,38~129,良,32,68,11,1.197,25,132
宝鸡,2014-08,64,34~111,良,41,72,9,1.165,27,88
宝鸡,2014-09,55,23~95,良,33,63,5,1.363,30,60
宝鸡,2014-10,101,28~250,轻度污染,67,124,8,1.542,39,53
宝鸡,2014-11,98,49~201,良,68,119,17,1.553,34,35
宝鸡,2014-12,82,56~153,良,54,103,25,1.687,27,28
宝鸡,2015-01,112,55~250,轻度污染,81,130,29,2.232,42,33
宝鸡,2015-02,95,56~185,良,64,114,26,2.475,33,48
宝鸡,2015-03,92,55~169,良,62,113,17,1.665,37,69
宝鸡,2015-04,71,38~140,良,39,89,10,1.047,34,84
宝鸡,2015-05,68,47~102,良,36,79,12,1.116,29,100
宝鸡,2015-06,65,30~95,良,32,66,6,0.977,27,99
宝鸡,2015-07,75,49~125,良,37,78,5,0.929,24,121
宝鸡,2015-08,80,34~167,良,36,83,5,0.852,28,113
宝鸡,2015-09,65,36~97,良,37,74,6,0.833,31,86
宝鸡,2015-10,86,42~180,良,53,115,10,1.032,41,80
宝鸡,2015-11,95,42~235,良,68,122,13,1.6,43,25
宝鸡,2015-12,167,63~362,中度污染,128,209,27,1.829,54,36
宝鸡,2016-01,161,51~415,中度污染,123,197,28,1.906,52,49
宝鸡,2016-02,122,59~401,轻度污染,71,165,24,1.452,40,76
宝鸡,2016-03,108,53~187,轻度污染,66,159,21,1.245,47,89
宝鸡,2016-04,79,53~119,良,39,97,9,0.803,39,108
宝鸡,2016-05,85,39~135,良,36,81,7,0.719,32,132
宝鸡,2016-06,83,41~128,良,27,55,5,0.65,27,135
宝鸡,2016-07,75,37~120,良,26,51,5,0.635,27,123
宝鸡,2016-08,83,36~138,良,36,61,5,0.806,25,137
宝鸡,2016-09,67,39~100,良,32,61,7,0.81,35,95
宝鸡,2016-10,64,30~124,良,40,73,8,1.058,37,57
宝鸡,2016-11,127,47~275,轻度污染,92,170,18,1.503,51,46
宝鸡,2016-12,156,69~381,中度污染,119,173,24,1.777,60,46
宝鸡,2017-01,160,53~398,中度污染,124,179,24,1.81,53,60
宝鸡,2017-02,143,58~289,轻度污染,108,154,20,1.568,51,87
宝鸡,2017-03,88,39~148,良,60,100,14,1.039,46,80
宝鸡,2017-04,85,39~194,良,49,108,11,0.82,43,103
宝鸡,2017-05,96,48~288,良,40,97,9,0.677,35,127
宝鸡,2017-06,87,51~129,良,28,64,7,0.647,30,138
宝鸡,2017-07,87,51~150,良,26,61,7,0.677,28,142
宝鸡,2017-08,76,34~147,良,26,53,5,0.8,28,122
宝鸡,2017-09,67,41~106,良,36,76,7,0.903,37,85
宝鸡,2017-10,66,24~114,良,44,76,5,0.939,35,39
宝鸡,2017-11,114,64~251,轻度污染,82,137,16,1.28,52,48
宝鸡,2017-12,131,63~325,轻度污染,93,159,25,1.448,59,49
宝鸡,2018-01,139,57~245,轻度污染,106,146,23,1.497,52,60
宝鸡,2018-02,112,49~353,轻度污染,74,134,18,1.086,42,96
宝鸡,2018-03,110,45~175,轻度污染,71,142,14,0.977,48,99
宝鸡,2018-04,94,39~156,良,50,135,7,0.74,42,105
北京,2013-12,100,23~291,轻度污染,73,97,37,1.73,56,38
北京,2014-01,125,26~402,轻度污染,94,123,51,1.948,65,37
北京,2014-02,184,33~428,中度污染,148,155,56,2.171,69,42
北京,2014-03,130,35~319,轻度污染,94,138,34,1.39,62,83
北京,2014-04,127,65~279,轻度污染,89,145,16,0.927,57,129
北京,2014-05,107,46~205,轻度污染,61,118,15,0.839,47,149
北京,2014-06,116,50~179,轻度污染,54,74,6,0.79,39,168
北京,2014-07,140,39~252,轻度污染,89,100,6,0.939,39,170
北京,2014-08,120,46~200,轻度污染,62,88,5,0.839,43,172
北京,2014-09,99,43~200,良,65,88,6,0.983,49,106
北京,2014-10,154,28~381,中度污染,118,148,9,1.339,70,54
北京,2014-11,117,29~342,轻度污染,86,127,16,1.567,65,37
北京,2014-12,86,21~267,良,58,95,28,1.552,53,42
北京,2015-01,126,28~378,轻度污染,97,120,34,1.91,66,39
北京,2015-02,127,36~334,轻度污染,93,114,26,1.457,51,60
北京,2015-03,127,40~281,轻度污染,86,146,20,1.194,53,87
北京,2015-04,107,38~212,轻度污染,71,118,9,0.76,43,124
北京,2015-05,105,42~203,轻度污染,55,97,8,0.745,37,153
北京,2015-06,111,35~231,轻度污染,60,70,6,1.303,35,156
北京,2015-07,122,41~200,轻度污染,61,74,4,0.823,35,177
北京,2015-08,104,37~202,轻度污染,45,66,3,0.79,31,159
北京,2015-09,83,34~201,良,50,59,5,0.837,43,109
北京,2015-10,106,27~344,轻度污染,74,86,6,0.955,55,74
北京,2015-11,153,37~450,中度污染,119,85,12,1.983,62,25
北京,2015-12,187,23~485,中度污染,152,172,20,2.865,76,26
北京,2016-01,97,32~316,良,68,88,20,1.584,53,42
北京,2016-02,71,34~238,良,44,59,15,0.903,35,68
北京,2016-03,132,37~365,轻度污染,93,136,18,1.229,57,79
北京,2016-04,106,43~209,轻度污染,69,118,10,0.803,44,116
北京,2016-05,111,49~234,轻度污染,54,90,8,0.665,38,160
北京,2016-06,126,50~189,轻度污染,59,70,5,0.767,35,183
北京,2016-07,118,40~177,轻度污染,69,74,3,0.916,33,159
北京,2016-08,94,34~179,良,47,60,3,0.832,35,135
北京,2016-09,86,0~211,良,55,73,3,0.76,43,104
北京,2016-10,116,29~292,轻度污染,85,101,4,1.155,56,47
北京,2016-11,133,28~315,轻度污染,100,134,11,1.797,68,28
北京,2016-12,168,54~431,中度污染,133,159,17,2.51,80,28
北京,2017-01,147,34~470,轻度污染,114,146,18,2.158,64,41
北京,2017-02,101,37~295,轻度污染,70,85,18,1.282,53,65
北京,2017-03,95,40~272,良,63,89,11,0.861,49,85
北京,2017-04,89,41~165,良,53,108,7,0.667,48,100
北京,2017-05,135,54~500,轻度污染,59,137,7,0.642,36,159
北京,2017-06,123,51~199,轻度污染,42,78,6,0.73,38,181
北京,2017-07,116,40~205,轻度污染,52,77,3,0.839,34,170
北京,2017-08,84,35~155,良,38,58,3,0.758,35,128
北京,2017-09,97,39~185,良,57,98,4,0.88,49,120
北京,2017-10,84,25~220,良,57,67,3,0.874,45,46
北京,2017-11,75,30~202,良,45,73,5,0.86,49,45
北京,2017-12,76,27~225,良,44,66,8,0.984,49,42
北京,2018-01,66,29~175,良,34,64,8,0.832,42,52
北京,2018-02,81,36~219,良,50,74,10,0.857,34,76
北京,2018-03,135,46~500,轻度污染,90,130,10,1.087,58,88
北京,2018-04,101,38~272,轻度污染,60,115,7,0.736,40,118
毕节,2014-12,182,182~182,中度污染,137,209,67,1.9,91,50
毕节,2015-01,79,16~159,良,59,78,26,1.471,32,53
毕节,2015-02,69,20~149,良,50,67,20,1.2,25,67
毕节,2015-03,59,22~103,良,38,55,19,1.158,22,89
毕节,2015-04,54,32~96,良,29,49,16,1.01,22,99
毕节,2015-05,52,31~77,良,28,47,14,0.929,20,93
毕节,2015-06,44,29~65,优,19,31,11,0.9,18,82
毕节,2015-07,55,30~79,良,25,40,13,0.871,24,96
毕节,2015-08,41,25~59,优,21,32,11,0.939,25,66
毕节,2015-09,38,25~69,优,19,28,11,0.903,23,61
毕节,2015-10,49,25~74,优,31,47,13,1.077,25,77
毕节,2015-11,47,28~87,优,31,46,17,1.227,27,56
毕节,2015-12,49,25~102,优,31,44,19,1.042,28,41
毕节,2016-01,51,28~92,良,32,49,15,1.242,27,48
毕节,2016-02,63,27~139,良,44,63,15,1.148,23,73
毕节,2016-03,57,32~113,良,36,55,18,0.784,28,84
毕节,2016-04,47,29~75,优,24,38,16,0.71,23,84
毕节,2016-05,53,27~80,良,26,42,15,0.784,22,97
毕节,2016-06,45,28~80,优,17,29,16,0.837,21,80
毕节,2016-07,42,28~63,优,17,29,15,0.903,23,79
毕节,2016-08,42,24~65,优,20,31,13,0.935,22,78
毕节,2016-09,46,27~78,优,25,37,13,1.01,26,79
毕节,2016-10,42,23~69,优,23,34,14,0.923,24,61
毕节,2016-11,54,23~109,良,36,48,11,0.757,28,55
毕节,2016-12,66,28~138,良,47,58,16,0.99,34,46
毕节,2017-01,64,25~147,良,45,54,15,1.248,27,41
毕节,2017-02,53,23~99,良,36,43,13,1.218,23,54
毕节,2017-03,41,27~83,优,23,31,16,1.068,23,58
毕节,2017-04,60,30~106,良,31,49,19,1.09,23,101
毕节,2017-05,68,39~104,良,26,42,11,0.829,20,120
毕节,2017-06,52,33~97,良,19,34,8,0.91,18,94
毕节,2017-07,54,24~97,良,23,50,8,0.845,19,92
毕节,2017-08,57,33~80,良,28,60,12,0.71,19,99
毕节,2017-09,56,31~90,良,30,54,11,0.787,17,90
毕节,2017-10,43,22~103,优,25,43,11,0.797,18,66
毕节,2017-11,67,25~140,良,47,78,11,0.957,25,70
毕节,2017-12,84,29~228,良,59,95,16,1.219,33,67
